index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,Y_Velocity_m_s_,X_Accel_m_s2_,Y_Accel_m_s2_
50506,0.673360393078402,0.890995513779107,0.6827829828791161,0.8890499588000123,-0.0683492538224432,-0.0439100314340648,0.8010650959807122,,,,
50507,0.675687429425947,0.891529587694937,0.685224463637196,0.8894695883053072,-0.0749290444654684,-0.0503555406353954,0.7934659871211891,,,,
50508,0.6783959471419416,0.8921018097476121,0.6876659443952757,0.8898892178106022,0.8427838984344005,0.9681020538956876,0.9002655110324412,,,,
50509,0.6810281685842463,0.892712179937132,0.6904889065218054,0.8903088473158971,0.8563127536851103,0.9616229743339336,0.9002655110324412,,,,
50510,0.683622241889706,0.893131809442427,0.6931592761009551,0.890690328684347,0.8344248786889248,0.9462813196203496,0.9231543931394393,,,,
50511,0.6862926114688559,0.893360698263497,0.695905941953795,0.890995513779107,0.7889034699545274,0.90260628070925,0.9155095065157016,,,,
50512,0.6892300180059205,0.8935132908108769,0.6986144596697899,0.891262550737022,0.6979277932065797,0.9022034363841672,0.9079103976561784,,,,
50513,0.6919385357219152,0.893322550126652,0.7013611255226295,0.891453291421247,0.5936582537308879,0.8246559038056582,0.9307992797631764,,,,
50514,0.6949140903958251,0.893169957579272,0.7039933469649342,0.891529587694937,-0.0103732413708914,0.3271431623279519,1.014709921567431,,,,
50515,0.6976226081118198,0.893360698263497,0.7068926053651539,0.8916058839686269,0.0251106295968506,0.3194219794305246,1.0223548081911678,,,,
50516,0.7007507553331096,0.8935514389477219,0.7097918637653737,0.8916440321054719,0.0087618640705589,0.378606524857326,1.0375988036744286,,,,
50517,0.7036500137333292,0.8936658833582569,0.7126529740287484,0.8916440321054719,-0.0024170659504989,0.3983123264259773,1.0223548081911678,,,,
50518,0.7065111239967039,0.8935895870845669,0.7154377880184333,0.8916821802423169,-0.0388744773705251,0.380855739005707,1.0223548081911678,,,,
50519,0.7093722342600788,0.893284401989807,0.7181844538712729,0.8916821802423169,-0.1311929685354166,0.3199591051973021,1.0223548081911678,,,,
50520,0.7120807519760735,0.892750328073977,0.7209311197241126,0.8916821802423169,-0.2334818567461165,0.225525681325724,1.0375988036744286,,,,
50521,0.7147129734183784,0.8922925504318371,0.7236014893032625,0.8916821802423169,-0.3194219794305246,0.1173619800408949,1.0223548081911678,,,,
