index,x,y
13,0.525573294975743,0.534581823661849
14,0.525644946734682,0.53442865316736
15,0.525718914894851,0.534271232366425
16,0.52579742676274,0.534091505753475
17,0.52588514649707,0.533905343934646
18,0.525998357427797,0.533622192367043
19,0.526141323353781,0.533298055097
20,0.526243965839047,0.533024910408391
21,0.526341181217136,0.532723712742396
22,0.526438087223305,0.53239815211445
23,0.526534126235847,0.532029529717963
24,0.526606886025135,0.531654251833047
25,0.526678734972606,0.531226935742502
26,0.526744219380568,0.530785231215615
27,0.526790351440987,0.530296948203879
28,0.526836074429346,0.529792631526055
29,0.526866780508775,0.529261581177357
30,0.526890625812506,0.528695837872955
31,0.526902917008645,0.528115911668073
32,0.526905484490951,0.527497949106501
33,0.526899766102875,0.526865440331275
34,0.526871021385977,0.526206828624721
35,0.526842531560372,0.525530289387281
36,0.526814041734768,0.524837526483988
37,0.526764823948687,0.524129572578855
38,0.526695553902865,0.52340267767746
39,0.526605013187674,0.522430464537186
40,0.526504758288835,0.521454028966083
41,0.526407067159869,0.520702622444017
42,0.526308494122771,0.519930895529613
43,0.526204926927236,0.519155563166669
44,0.526086888760746,0.518376138048861
45,0.525969906651998,0.517602672938918
46,0.525843394224773,0.516819191282016
47,0.525703171820321,0.516018951247611
48,0.525566639673367,0.515237210936824
49,0.525428874980409,0.514442841698658
50,0.525283857526227,0.513646379139397
51,0.525123277769644,0.512836690035488
52,0.524964121940176,0.512032424384693
53,0.524804966110707,0.511221498552978
54,0.524631390949874,0.510402997079926
55,0.524456013972071,0.509577361619384
56,0.524280636994268,0.508750068318554
57,0.524092253256091,0.507899707567992
58,0.523900891320687,0.50703543415212
59,0.523645334774655,0.505885209549837
60,0.523381920506088,0.504740632682984
61,0.523179853735156,0.503849749605389
62,0.52297339277362,0.502947696872059
63,0.522753883635418,0.502025236555818
64,0.522534374497216,0.501089002435361
65,0.52231431021794,0.500132518373798
66,0.522076310227283,0.499165513235507
67,0.521836180910661,0.498176800213664
68,0.521600310245968,0.497181258110422
69,0.521352891557198,0.496175594456352
70,0.52109540352162,0.495143948805131
71,0.520837915486041,0.494102274592982
72,0.520575528225289,0.493047618184265
73,0.520300506772954,0.491997708030383
74,0.520023024772964,0.49092745902744
75,0.519745542772973,0.489852676677609
76,0.519448072620032,0.488783541263144
77,0.519149120232673,0.487707555421269
78,0.51884749319361,0.486620677218738
79,0.518350846817068,0.48488389930325
80,0.51793537386378,0.483479018361192
81,0.517613688234704,0.482404997781709
82,0.517285611907605,0.481333118612934
83,0.51695907039276,0.480274021367564
84,0.51660911072052,0.479199315749892
85,0.516262254285431,0.478134990514604
86,0.515915397850343,0.477075496197806
87,0.515565803188131,0.476016001881009
88,0.515184760699403,0.474947665289283
89,0.514807097072014,0.473890901544403
90,0.514426054583285,0.472824683200498
91,0.514036009049048,0.471756677458841
92,0.513637222641565,0.470696166226538
93,0.513228523179552,0.469627876685399
94,0.512812442718398,0.46855370405315
95,0.512388901955543,0.46746461689406
96,0.511962273270425,0.466379512765772
97,0.51152516543702,0.465268389688537
98,0.511077874822337,0.464145641644152
99,0.510493331789465,0.462688635908351
100,0.509873219061892,0.461129033874264
101,0.509404086936823,0.459976872114596
102,0.508930719714458,0.458793429938071
103,0.508455483151181,0.457577315388567
104,0.507957960713838,0.456336584877253
105,0.507460438276496,0.455072275998172
106,0.506953551637456,0.453793862444433
107,0.506434876400834,0.452494195301953
108,0.505911560707526,0.451170035113028
109,0.50537244589048,0.449830158226052
110,0.504836123811201,0.448494405706031
111,0.504281939327614,0.447141332557515
112,0.503729901851439,0.445796502146822
113,0.503168338754084,0.444450382551001
114,0.502599505094278,0.443108792690084
115,0.50201495454017,0.441744734011421
116,0.501428761824523,0.440409545201097
117,0.500842569108876,0.439081539722218
118,0.500236918449867,0.437754788242611
119,0.499477504706702,0.436114521174708
120,0.49861769810526,0.434303751515611
121,0.498001072590712,0.433020953781473
122,0.497373241791672,0.431741139523332
123,0.496750163650012,0.430475129537791
124,0.496108505890919,0.429199762789906
125,0.495464784224115,0.427925307543291
126,0.494821062557312,0.426650482560931
127,0.494156664020199,0.425363987665948
128,0.49349047357831,0.424073916414495
129,0.492826051519377,0.422792813390657
130,0.492149948961173,0.421503145836045
131,0.491473846402969,0.420209479132745
132,0.490791718217497,0.418903882021301
