index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,X_Accel_m_s2_,Y_Velocity_m_s_,Y_Accel_m_s2_
4739,0.41983610326391574,0.5258804031778366,0.4199423200170903,0.5263756218146305,0.2200537125766779,-0.0335703604235968,0.968886379589221,-0.22809788689477753,13.151664319639316,0.45447544938753814,-28.65508650355773
4740,0.4196752830591753,0.5264900662251655,0.4197134311960203,0.5268715475936154,0.2101168858912929,-0.021820734275338,0.99946592608417,-0.2149532465360011,13.151664319639316,0.42583566681823776,-28.65508650355773
4741,0.4194845423749503,0.5270622882778404,0.4194463942381053,0.5274437696462904,0.2154210028382213,-0.0095004119998778,1.2664876247444077,-0.19829682643038535,13.151664319639316,0.38954435437550144,-28.65508650355773
4742,0.4192938016907254,0.5274437696462904,0.4190649128696554,0.5278633991515853,0.1758751182592242,0.0033570360423595,1.1139103366191594,-0.18364705160099373,13.151664319639316,0.35762515732247235,-28.65508650355773
4743,0.4191793572801904,0.5276726584673603,0.4189123203222754,0.5285119174779505,0.106921597949156,-0.068382824182867,0.8544877468184454,-0.17240911558959257,13.151664319639316,0.3331397370211596,-28.65508650355773
4744,0.4189886165959654,0.5278633991515853,0.4187597277748954,0.5288552507095554,0.0953398236030151,-0.0976561784722434,0.846842860194708,-0.16127172256082853,13.151664319639316,0.30887338160736005,-28.65508650355773
4745,0.4188360240485854,0.5280541398358103,0.4186071352275154,0.5291604358043154,0.0848994415112767,-0.1181005279702139,0.8544877468184454,-0.1500337865494274,13.151664319639316,0.2843879613060474,-28.65508650355773
4746,0.4186834315012054,0.5282830286568803,0.4184545426801355,0.5294656208990753,0.0927884762108219,-0.123337504196295,0.8621326334421826,-0.1386953075553891,13.151664319639316,0.25968347611722153,-28.65508650355773
4747,0.4184926908169805,0.5284356212042602,0.4183019501327555,0.5297326578569903,0.0895657216101564,-0.145829645680105,0.846842860194708,-0.12755791452662507,13.151664319639316,0.2354171207034219,-28.65508650355773
4748,0.4183400982696005,0.5286645100253304,0.4181875057222205,0.5299996948149053,0.110177922910245,-0.147239600817896,0.8544877468184454,-0.11631997851522397,13.151664319639316,0.2109317004021093,-28.65508650355773
4749,0.4182256538590655,0.5288171025727104,0.4180730613116855,0.5301904354991303,0.11293069246498,-0.1469374675740836,0.8621326334421826,-0.10498149952118568,13.151664319639316,0.18622721521328345,-28.65508650355773
4750,0.4181112094485305,0.5289696951200904,0.4179586169011505,0.5304193243202002,0.1130314035462507,-0.1496902371288186,0.8544877468184454,-0.09374356350978452,13.151664319639316,0.16174179491197072,-28.65508650355773
4751,0.4179967650379955,0.5291222876674704,0.4178441724906155,0.5306482131412702,0.1218604083376566,-0.1493209631641591,0.8544877468184454,-0.08250562749838342,13.151664319639316,0.1372563746106581,-28.65508650355773
4752,0.4179967650379955,0.5292367320780054,0.4177297280800806,0.5308008056886502,0.1165898617511522,-0.1396191290017395,0.8621326334421826,-0.07116714850434519,13.151664319639316,0.11255188942183225,-28.65508650355773
4753,0.4179967650379955,0.5293893246253853,0.4176534318063906,0.5309533982360302,0.1100100711081271,-0.1201483199560533,0.8621326334421826,,,,
4754,0.4179967650379955,0.5295037690359203,0.4175771355327006,0.5311059907834101,0.1112521744438002,-0.1037324137089144,0.8544877468184454,,,,
4755,0.4180730613116855,0.5296563615833003,0.4175008392590106,0.5312204351939451,0.1123264259773553,-0.0728476821192052,0.8544877468184454,,,,
4756,0.4180730613116855,0.5298471022675253,0.4174245429853206,0.5312967314676351,0.1336436048463394,-0.0441114535966062,0.8621326334421826,,,,
4757,0.4180730613116855,0.5299996948149053,0.4173482467116306,0.5314111758781701,0.1564714499343851,-0.0128574480422376,0.8544877468184454,,,,
4758,0.4181112094485305,0.5301904354991303,0.4172719504379406,0.5314111758781701,0.1801049836725974,0.0159459212012085,0.8544877468184454,,,,
4759,0.4180349131748405,0.5303048799096652,0.4172719504379406,0.5314874721518601,0.2130710776085695,0.0275276955473493,0.8544877468184454,,,,
4760,0.4180349131748405,0.5304193243202002,0.4172338023010956,0.5315256202887051,0.2300241096224862,0.0424665059358502,0.8697317423017059,,,,
4761,0.4178823206274605,0.5305337687307352,0.4172338023010956,0.5315256202887051,0.2748741111484114,0.0449171422467726,1.121509445478683,,,,
4762,0.4178823206274605,0.5306482131412702,0.4170812097537156,0.5314111758781701,0.3011597033600879,0.078286080507828,1.151997436445204,,,,
4763,0.4178441724906155,0.5306100650044252,0.4171193578905606,0.5314111758781701,0.3068330942716759,0.0546861171300392,0.846842860194708,,,,
4764,0.4178441724906155,0.5305337687307352,0.4171193578905606,0.5314111758781701,0.3095858638264108,0.0470320749534591,0.8544877468184454,,,,
4765,0.4178823206274605,0.5305719168675802,0.4171575060274056,0.5313348796044801,0.3222083193456833,0.0665364543595692,0.8544877468184454,,,,
4766,0.4179586169011505,0.5305337687307352,0.4171956541642506,0.5312585833307901,0.3281838435010833,0.0691885128330331,0.846842860194708,,,,
4767,0.4180349131748405,0.5303430280465102,0.4172338023010956,0.5311441389202551,0.307974486526078,0.0482741782891325,0.8544877468184454,,,,
4768,0.4181493575853755,0.5301904354991303,0.4172719504379406,0.5310296945097202,0.2936063722647786,0.0493484298226876,0.8544877468184454,,,,
4769,0.4182638019959105,0.5300759910885953,0.4173482467116306,0.5308771019623402,0.2874629963072606,0.0576067384868923,0.8544877468184454,,,,
4770,0.4183782464064455,0.5299233985412153,0.4173863948484756,0.5307626575518052,0.2772911770989104,0.0544175542466505,0.8621326334421826,,,,
4771,0.4184545426801355,0.5296563615833003,0.4174626911221656,0.5305719168675802,0.2575182348094118,0.027561265907773,0.8544877468184454,,,,
4772,0.4185689870906705,0.5293511764885404,0.4175389873958556,0.5304193243202002,0.2344889675588244,0.007821893978698,0.8621326334421826,,,,
4773,0.4187215796380504,0.5291222876674704,0.4176152836695456,0.5301904354991303,0.2191808832056643,0.0009399700918606,0.8621326334421826,,,,
4774,0.4188360240485854,0.5288171025727104,0.4177297280800806,0.5300378429517503,0.2079683828241827,-0.0158116397595142,0.8544877468184454,,,,
