index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,X_Accel_m_s2_,Y_Velocity_m_s_,Y_Accel_m_s2_
9599,0.3114920969324312,0.22116828437584513,0.3091982787560656,0.2227927488021485,0.1909817804498428,-0.2843745231482895,0.8544877468184454,0.42445276179182506,0.4272630245904863,-0.39561428761394135,-14.011803854374522
9600,0.3116779076509903,0.2207327494125187,0.3095797601245156,0.2224875637073885,0.1617755668813136,-0.2145481734672079,0.8621326334421826,0.4248211191883877,0.4272630245904863,-0.40769432097018854,-14.011803854374522
9601,0.3120212408825953,0.2204657124546037,0.3099230933561205,0.2221442304757835,0.1939359721671194,-0.1757408368175298,0.8544877468184454,0.4251862102075689,0.4272630245904863,-0.4196672356745751,-14.011803854374522
9602,0.3125934629352702,0.2201223792229988,0.3102664265877255,0.2217627491073336,0.191384624774926,-0.1124607074190496,0.846842860194708,0.42554803484936854,0.4272630245904863,-0.43153303172710084,-14.011803854374522
9603,0.3132038331247901,0.2197408978545488,0.3106097598193305,0.2213431196020386,0.1651661732840967,-0.0557603686635945,0.8621326334421826,0.4259163922459312,0.4272630245904863,-0.4436130650833481,-14.011803854374522
9604,0.3136997589037751,0.2193212683492539,0.3109530930509354,0.2209616382335887,0.160734885708182,-0.0285683767204809,0.8544877468184454,0.4262814832651124,0.4272630245904863,-0.4555859797877346,-14.011803854374522
9605,0.314081240272225,0.2188634907071138,0.3113345744193854,0.2205420087282937,0.1739616077150791,-0.0107089449751274,0.8544877468184454,0.42664657428429353,0.4272630245904863,-0.46755889449212107,-14.011803854374522
9606,0.3144245735038301,0.2184438612018189,0.3116779076509903,0.2200842310861538,0.1975951414532915,0.0043641468550676,0.8544877468184454,0.4270116653034747,0.4272630245904863,-0.47953180919650756,-14.011803854374522
9607,0.3146534623249001,0.2179860835596789,0.3120593890194403,0.2195120090334789,0.2517777031769768,0.0019470809045685,0.8621326334421826,0.4273800227000374,0.4272630245904863,-0.4916118425527548,-14.011803854374522
9608,0.3148442030091251,0.217642750328074,0.3124027222510452,0.2190542313913389,0.3178441724906156,0.0190343943601793,0.8544877468184454,0.42774511371921853,0.4272630245904863,-0.5035847572571414,-14.011803854374522
9609,0.31511123996704,0.217299417096469,0.3127842036194952,0.2185201574755089,0.3858577227088229,0.0536118655964841,0.8544877468184454,0.42811020473839967,0.4272630245904863,-0.5155576719615278,-14.011803854374522
9610,0.315454573198645,0.2169560838648641,0.3131656849879451,0.2179479354228339,0.4366161076693016,0.0946348460341197,0.8697317423017059,0.4284818089531979,0.4272630245904863,-0.5277441825405828,-14.011803854374522
9611,0.31572161015656,0.2164601580858789,0.3135090182195501,0.217375713370159,0.4712607196264535,0.1054445020905179,0.8544877468184454,0.428846899972379,0.4272630245904863,-0.5397170972449692,-14.011803854374522
9612,0.3159123508407849,0.215964232306894,0.3139286477248451,0.2167653431806391,0.5085909604174932,0.0965819269386882,0.8544877468184454,0.42921199099156015,0.4272630245904863,-0.5516900119493557,-14.011803854374522
9613,0.3162938322092349,0.215468306527909,0.3143101290932951,0.2161168248542739,0.5377971739860223,0.1253852961821346,0.8544877468184454,,,,
9614,0.3168660542619099,0.2148960844752341,0.3146916104617451,0.215468306527909,0.5214484084597308,0.1714438306833094,0.8544877468184454,,,,
9615,0.3175527207251198,0.2142475661488692,0.31511123996704,0.2147816400646991,0.473207800531022,0.2166966765343181,0.8621326334421826,,,,
9616,0.3180486465041048,0.2135608996856592,0.31549272133549,0.2140949736014892,0.4646473586230049,0.2272377697073273,0.8773308511612293,,,,
9617,0.3188497573778497,0.2127597888119143,0.3159504989776299,0.2132557145908993,0.4186895352031008,0.2744712668233284,1.1367992187261575,,,,
9618,0.3195745719779046,0.2118060853907895,0.3163701284829249,0.2120349742118594,0.4514542069765312,0.2845759453108309,1.1139103366191594,,,,
9619,0.3200704977568895,0.2110431226538895,0.3167897579882199,0.2116534928434095,0.3651783806878872,0.2060548722800379,0.846842860194708,,,,
9620,0.3204901272621845,0.2101657155064547,0.3171712393566699,0.2108523819696646,0.3553422650837732,0.1687582018494218,0.8621326334421826,,,,
9621,0.3208334604937894,0.2093646046327097,0.3176671651356548,0.2100512710959197,0.3658833582567826,0.1462660603656118,0.8544877468184454,,,,
9622,0.3212912381359294,0.2082964568010498,0.3181249427777948,0.2092501602221748,-0.236436048463393,-0.4756920072023681,0.9612872707296976,,,,
9623,0.3217108676412243,0.2072664571062349,0.3186208685567797,0.2083727530747398,-0.2317026276436659,-0.5197363200781274,0.976577043977172,,,,
9624,0.3222449415570543,0.2064271980956449,0.3191549424726096,0.2074953459273049,-0.2213629566331981,-0.517352824488052,0.976577043977172,,,,
9625,0.3228934598834192,0.20577867976928,0.3196890163884396,0.2066942350535598,-0.2002807702871791,-0.4711935789056063,0.968886379589221,,,,
9626,0.3233893856624041,0.20501571703238,0.3202230903042695,0.2059694204535049,-0.196386608478042,-0.4864345225379193,0.9612872707296976,,,,
9627,0.3238853114413891,0.2042146061586351,0.3207953123569445,0.20524460585345,-0.2037049470503861,-0.51369365520188,0.9841761528366956,,,,
9628,0.3244956816309091,0.2034516434217352,0.3213293862727744,0.2046342356639301,-0.2233100375377666,-0.5253761406292917,0.9612872707296976,,,,
