index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,X_Accel_m_s2_,Y_Velocity_m_s_,Y_Accel_m_s2_
16563,0.36621030413436817,0.6468970384530983,0.3679464094973601,0.6476104007080294,0.0449171422467726,0.3146214178899502,0.8697317423017059,-0.40655691322030735,-12.532769793574046,-1.0289388178165872,-9.117800045450508
16564,0.3659627063814203,0.6460844752342296,0.3676030762657551,0.6466948454237496,0.0036927396465955,0.3431562242500077,0.8621326334421826,-0.417361823046766,-12.532769793574046,-1.0367995707809707,-9.117800045450508
16565,0.3656193731498154,0.6450926236762595,0.3672978911709952,0.6457792901394697,-0.0168523209326456,0.3321787163914915,0.8544877468184454,-0.42807092126907137,-12.532769793574046,-1.044590619197749,-9.117800045450508
16566,0.3649708548234504,0.6441770683919796,0.3669545579393902,0.6448637348551896,0.0319254127628407,0.2917600024414808,0.8697317423017059,-0.4389710689775027,-12.532769793574046,-1.0525206593172372,-9.117800045450508
16567,0.3644367809076204,0.6434141056550797,0.3665730765709403,0.6439481795709097,0.0776818140202033,0.3034760582293161,0.8544877468184454,-0.4496801671998081,-12.532769793574046,-1.0603117077340154,-9.117800045450508
16568,0.3643986327707754,0.6425748466444898,0.3662297433393353,0.6430326242866298,0.0388744773705254,0.3701132236701558,0.8621326334421826,-0.46048507702626673,-12.532769793574046,-1.0681724606983989,-9.117800045450508
16569,0.3641697439497054,0.641544846949675,0.3658482619708854,0.6420789208655049,-0.0074526200140385,0.3694753868221077,0.8621326334421826,-0.47128998685272533,-12.532769793574046,-1.0760332136627824,-9.117800045450508
16570,0.3635593737601855,0.6404004028443251,0.3654667806024353,0.641163365581225,-0.023398541215247,0.3031403546250801,0.8621326334421826,-0.4820948966791839,-12.532769793574046,-1.0838939666271659,-9.117800045450508
16571,0.3629108554338205,0.6396374401074252,0.3650852992339853,0.6402096621601001,0.0509598071230201,0.294076357310709,0.8544877468184454,-0.4928039949014893,-12.532769793574046,-1.0916850150439439,-9.117800045450508
16572,0.3626438184759055,0.6387981810968353,0.3647038178655354,0.6392559587389752,0.0423657948545792,0.338389233069857,0.8621326334421826,-0.503608904727948,-12.532769793574046,-1.0995457680083276,-9.117800045450508
16573,0.3624530777916805,0.6377300332651754,0.3642841883602404,0.6383022553178503,-0.0067140720847194,0.3553758354441969,0.8697317423017059,-0.5145090524363793,-12.532769793574046,-1.1074758081278158,-9.117800045450508
16574,0.3619571520126956,0.6365474410229806,0.3639027069917905,0.6373485518967255,-0.0459578234199042,0.2933378093813898,0.8544877468184454,-0.5252181506586846,-12.532769793574046,-1.1152668565445938,-9.117800045450508
16575,0.3612704855494857,0.6356318857387007,0.3634830774864955,0.6363567003387556,0.0010742515335551,0.2680593279824212,0.8621326334421826,-0.5360230604851433,-12.532769793574046,-1.1231276095089773,-9.117800045450508
16576,0.3607745597705007,0.6348689230018005,0.3630252998443555,0.6354029969176305,0.0474013489181188,0.3140842921231725,0.8697317423017059,-0.5469232081935747,-12.532769793574046,-1.1310576496284657,-9.117800045450508
16577,0.3605075228125858,0.6338389233069857,0.3626056703390605,0.6344111453596606,0.0070162053285318,0.3271431623279519,0.8544877468184454,,,,
16578,0.3600878933072908,0.6326181829279458,0.3621478926969206,0.6334574419385357,-0.0528061769463179,0.2855830561235388,0.8621326334421826,,,,
16579,0.3594775231177709,0.6315118869594409,0.3616901150547806,0.6324655903805658,-0.0486098818933682,0.2471785637989441,0.8621326334421826,,,,
16580,0.358905301065096,0.630710776085696,0.3612323374126407,0.6314737388225959,0.0033906064027831,0.2719870601519822,0.8544877468184454,,,,
16581,0.358447523422956,0.6297570726645709,0.3607745597705007,0.6304818872646261,0.0041962950529494,0.2899807733390303,0.8621326334421826,,,,
16582,0.3580278939176611,0.6286126285592211,0.3603167821283608,0.629490035706656,-0.0430372020630511,0.2709128086184271,0.8621326334421826,,,,
16583,0.3575701162755211,0.6275063325907162,0.3598208563493759,0.6284600360118411,-0.0605945005645924,0.2677907650990325,0.8621326334421826,,,,
16584,0.3569978942228462,0.6265526291695913,0.3592867824335459,0.6274300363170262,-0.0385052034058657,0.2728598895229956,0.8621326334421826,,,,
16585,0.3564638203070163,0.6257133701590014,0.358829004791406,0.6264381847590563,0.0007721182897426,0.3092165898617511,0.8621326334421826,,,,
16586,0.3560441908017213,0.6246833704641865,0.358294930875576,0.6254081850642415,-0.0231635486922818,0.3230475783562732,0.8697317423017059,,,,
16587,0.3555864131595813,0.6234626300851467,0.3577990050965911,0.6243781853694266,-0.0728141117587817,0.2933378093813898,0.8544877468184454,,,,
16588,0.3549378948332163,0.6223563341166418,0.3572649311807612,0.6233481856746117,-0.068382824182867,0.2634601886043886,0.8621326334421826,,,,
16589,0.3542512283700064,0.6215552232428969,0.3567308572649312,0.6223181859797968,0.0010742515335551,0.2874629963072606,0.8544877468184454,,,,
16590,0.3537553025910215,0.620525223548082,0.3561967833491013,0.621288186284982,-0.0022156437879574,0.310223700674459,0.8621326334421826,,,,
16591,0.3531830805383464,0.619418927579577,0.3556245612964263,0.6202581865901668,-0.025647755363628,0.2898800622577595,0.8621326334421826,,,,
16592,0.3526490066225165,0.6182744834742271,0.3551286355174413,0.619190038758507,-0.0468306527909176,0.2809839167455061,0.8621326334421826,,,,
16593,0.3519623401593066,0.6173589281899472,0.3545564134647664,0.6181600390636921,-0.0043641468550676,0.2972319711905269,0.8697317423017059,,,,
16594,0.3512756736960967,0.6164815210425123,0.3539841914120915,0.6170918912320322,0.049717703787347,0.3158299508651998,0.8544877468184454,,,,
16595,0.3508178960539567,0.6154133732108522,0.3534119693594165,0.6160618915372174,0.0201086458937345,0.32647175511948,0.8621326334421826,,,,
16596,0.3502838221381268,0.6141163365581224,0.3528015991698965,0.6149555955687123,-0.0374980925931578,0.3028717917416912,0.8621326334421826,,,,
16597,0.3497116000854519,0.6130481887264625,0.3522293771172216,0.6138874477370524,-0.037900936918241,0.3040467543565175,0.8621326334421826,,,,
16598,0.348910489211707,0.6121707815790276,0.3516190069277016,0.6128574480422375,0.0202764976958524,0.3195226905117954,0.8544877468184454,,,,
16599,0.348300119022187,0.6111407818842127,0.3510467848750267,0.6117893002105776,0.0217200231940672,0.3229804376354259,0.8621326334421826,,,,
16600,0.3478041932432021,0.6099200415051729,0.3503982665486618,0.6106830042420728,-0.0271248512222663,0.3128757591479232,0.8697317423017059,,,,
16601,0.3471938230536822,0.608737449262978,0.3497878963591418,0.6096148564104129,-0.0521683400982695,0.2983733634449295,0.8544877468184454,,,,
16602,0.3464690084536272,0.6077837458418531,0.3491775261696219,0.608546708578753,-0.0089632862331003,0.3103244117557298,0.8621326334421826,,,,
16603,0.3457060457167271,0.6067918942838832,0.348529007843257,0.6074404126102482,0.0242378002258369,0.3194219794305246,0.8621326334421826,,,,
16604,0.3450575273903622,0.6056474501785332,0.3478804895168921,0.6063722647785883,0.0078890346995452,0.3069338053529467,0.8697317423017059,,,,
16605,0.3445234534745323,0.6044267097994933,0.3472319711905272,0.6052659688100832,-0.0357524338511305,0.3032746360667744,0.8621326334421826,,,,
16606,0.3437986388744773,0.6032441175572985,0.3465834528641622,0.6041596728415783,-0.0444135868404187,0.2797753837702565,0.8697317423017059,,,,
16607,0.3429593798638873,0.6022141178624836,0.3458586382641071,0.6030533768730735,-0.0013763847773673,0.2748741111484114,0.8621326334421826,,,,
16608,0.3421964171269874,0.6011841181676687,0.3452482680745872,0.6019470809045686,0.0116153447065645,0.28783227027192,0.8697317423017059,,,,
16609,0.3413571581163975,0.5997726371044039,0.3444853053376873,0.6007263405255288,-0.0140995513779107,0.2338175603503525,1.1367992187261575,,,,
16610,0.3404797509689626,0.598284859767449,0.3434934537797173,0.598857081820124,0.0242713705862607,0.3468489638966032,1.1443983275856806,,,,
16611,0.3398312326425977,0.5971785637989442,0.3428067873165074,0.5980941190832241,-0.0538132877590258,0.2718192083498643,0.846842860194708,,,,
16612,0.3392208624530778,0.5959578234199041,0.3421582689901424,0.5969878231147192,-0.0896328623310038,0.2627216406750696,0.846842860194708,,,,
16613,0.3383053071687979,0.5947370830408643,0.3414716025269325,0.5958815271462141,-0.0799310281685843,0.2211615344706565,0.8621326334421826,,,,
16614,0.337542344431898,0.5937833796197394,0.3407467879268776,0.5947752311777093,-0.041895809808649,0.2441236610003967,0.846842860194708,,,,
16615,0.3368175298318431,0.5927152317880795,0.3400601214636677,0.5936689352092044,-0.0304483169042024,0.2644001586962494,0.846842860194708,,,,
16616,0.3360927152317881,0.5915326395458846,0.3393353068636128,0.5925626392406995,-0.0436078981902523,0.2551347392193366,0.8544877468184454,,,,
16617,0.3352916043580431,0.5903881954405346,0.3386104922635579,0.5914563432721947,-0.0436078981902523,0.2383495590075381,0.8544877468184454,,,,
16618,0.3344523453474533,0.5893581957457197,0.337847529526658,0.5903118991668446,-0.0111789300210578,0.255940427869503,0.8544877468184454,,,,
16619,0.3336512344737081,0.5883663441877498,0.337122714926603,0.5892056031983397,0.0128910184026613,0.2849452192754906,0.8544877468184454,,,,
16620,0.3328882717368082,0.5871837519455549,0.3363597521897031,0.5880611590929898,0.0014435254982145,0.2720542008728295,0.8621326334421826,,,,
16621,0.3321253089999083,0.5858867152928251,0.3355967894528031,0.58691671498764,-0.0349803155613879,0.2430494094668416,0.846842860194708,,,,
16622,0.3312860499893184,0.5848185674611652,0.3348338267159032,0.5858104190191351,-0.0166173284096804,0.2518112735374003,0.8544877468184454,,,,
16623,0.3304849391155735,0.5838267159031953,0.3340708639790033,0.5846659749137852,0.0177587206640827,0.2886043885616627,0.8621326334421826,,,,
16624,0.3298364207892086,0.5827967162083805,0.3333079012421032,0.5835215308084354,0.0138981292153692,0.3241218298898283,0.8544877468184454,,,,
