index,x,y
13,0.485419876421769,0.515395853128577
14,0.485578818777552,0.51514010042238
15,0.485737003656559,0.514886181489642
16,0.485899315439633,0.514625135746431
17,0.48608260608968,0.514361598738627
18,0.486264164058952,0.514095406223748
19,0.486445722028224,0.513809957420559
20,0.486628151525551,0.513523138384816
21,0.486826789596108,0.513236822488322
22,0.487095926110697,0.51283523013603
23,0.487381218904317,0.512388936860661
24,0.487589047774202,0.512020371843607
25,0.487801336820489,0.511577758484987
26,0.488012073687928,0.511135145126367
27,0.488223522676993,0.510645258737463
28,0.488427767721863,0.510142651868073
29,0.488632070954743,0.509629619351599
30,0.488829912032999,0.509085691780823
31,0.489023400236517,0.508513523235923
32,0.489209417405955,0.507916002329735
33,0.489393054057775,0.507283500152585
34,0.489565237100542,0.506628329052156
35,0.489736611177354,0.505953443345408
36,0.48990635757568,0.505276737699495
37,0.490060767623284,0.504578057522973
38,0.490213983473273,0.503865211576818
39,0.490366035578226,0.503147554030293
40,0.490496657397375,0.502423898028875
41,0.490628525793116,0.501685068339902
42,0.490759147612264,0.500945866535314
43,0.490870966963849,0.500203915658207
44,0.490975569239301,0.499450343430901
45,0.49110325603292,0.498525195476764
46,0.491212305934481,0.497657962472619
47,0.491310638363837,0.496669587534703
48,0.49138331773975,0.495939020454194
49,0.491456847462352,0.495202044072552
50,0.491502885403814,0.494469253727323
51,0.491549587366817,0.49373188028868
52,0.491595625308279,0.493010535717477
53,0.491642104160044,0.492286404139616
54,0.491653759386415,0.491557809142673
55,0.491665246617548,0.490841162012431
56,0.491676843998406,0.490116665913988
57,0.491688441379264,0.489389124636241
58,0.49169998335547,0.488657718837272
59,0.49167804803465,0.487915804581277
60,0.491650329750093,0.487157496757116
61,0.491622346938791,0.486381442216645
62,0.491594628654234,0.485593315847528
63,0.491566910369677,0.484785518297261
64,0.491507348282551,0.48395553104573
65,0.491444337926454,0.483099993739696
66,0.491381327570358,0.48223582281557
67,0.491318317214262,0.481341092069925
68,0.491247602235838,0.480432493080025
69,0.491123954518414,0.479204090897447
70,0.49099266110298,0.477854641053956
71,0.490898003072228,0.476849347155311
72,0.490777353886678,0.475783594341957
73,0.490656704701128,0.474668769585376
74,0.490530853628049,0.4735157987475
75,0.490385713917717,0.472373765286564
